STAID,LAT,LON,geometry
4572,49.38555555555556,10.174166666666666,POINT (10.174166666666666 49.38555555555556)
4573,52.10527777777778,8.182777777777778,POINT (8.182777777777778 52.10527777777778)
4574,48.47138888888889,8.969444444444445,POINT (8.969444444444445 48.47138888888889)
4575,52.56805555555556,13.170833333333333,POINT (13.170833333333333 52.56805555555556)
4576,48.18194444444444,8.635833333333332,POINT (8.635833333333332 48.18194444444444)
4577,49.85166666666667,7.8725,POINT (7.8725 49.85166666666667)
4578,54.095,10.223333333333333,POINT (10.223333333333333 54.095)
4579,49.647777777777776,7.884166666666666,POINT (7.884166666666666 49.647777777777776)
4580,48.8775,13.050555555555556,POINT (13.050555555555556 48.8775)
4581,52.605555555555554,13.296666666666669,POINT (13.296666666666669 52.605555555555554)
4582,48.80333333333333,8.956666666666665,POINT (8.956666666666665 48.80333333333333)
4583,50.6575,11.390555555555554,POINT (11.390555555555554 50.6575)
4584,49.22416666666667,7.0175,POINT (7.0175 49.22416666666667)
4585,48.95777777777778,9.071944444444444,POINT (9.071944444444444 48.95777777777778)
4586,52.45666666666667,13.471666666666668,POINT (13.471666666666668 52.45666666666667)
4587,48.78416666666666,13.315833333333334,POINT (13.315833333333334 48.78416666666666)
4588,52.430277777777775,13.234166666666663,POINT (13.234166666666663 52.430277777777775)
4589,52.03666666666666,10.306666666666668,POINT (10.306666666666668 52.03666666666666)
4590,52.07916666666667,9.553055555555556,POINT (9.553055555555556 52.07916666666667)
4591,52.105555555555554,8.753055555555555,POINT (8.753055555555555 52.105555555555554)
4592,52.85805555555556,11.144166666666669,POINT (11.144166666666669 52.85805555555556)
4593,50.35305555555556,10.004166666666666,POINT (10.004166666666666 50.35305555555556)
4594,54.32944444444445,8.602777777777778,POINT (8.602777777777778 54.32944444444445)
4595,49.46805555555556,7.204166666666667,POINT (7.204166666666667 49.46805555555556)
4596,49.50333333333333,7.202777777777778,POINT (7.202777777777778 49.50333333333333)
4597,51.63444444444444,8.188055555555556,POINT (8.188055555555556 51.63444444444444)
4598,49.92027777777778,8.968055555555555,POINT (8.968055555555555 49.92027777777778)
4599,47.96083333333333,7.7125,POINT (7.7125 47.96083333333333)
4600,49.4875,7.029444444444445,POINT (7.029444444444445 49.4875)
4601,48.20027777777778,9.770833333333334,POINT (9.770833333333334 48.20027777777778)
4602,50.81777777777778,9.846944444444444,POINT (9.846944444444444 50.81777777777778)
4603,49.97583333333333,11.040555555555557,POINT (11.040555555555557 49.97583333333333)
4604,51.91305555555555,9.154166666666669,POINT (9.154166666666669 51.91305555555555)
4605,51.766666666666666,10.655,POINT (10.655 51.766666666666666)
4606,51.82305555555556,11.711388888888887,POINT (11.711388888888887 51.82305555555556)
4607,50.57055555555556,11.805555555555555,POINT (11.805555555555555 50.57055555555556)
4608,54.524166666666666,9.565833333333334,POINT (9.565833333333334 54.524166666666666)
4609,49.79694444444444,7.759166666666666,POINT (7.759166666666666 49.79694444444444)
4610,50.38583333333333,9.536666666666669,POINT (9.536666666666669 50.38583333333333)
4611,50.34555555555556,9.555,POINT (9.555 50.34555555555556)
4612,53.66305555555555,10.255555555555556,POINT (10.255555555555556 53.66305555555555)
4613,50.72638888888889,10.455277777777775,POINT (10.455277777777775 50.72638888888889)
4614,51.88305555555556,10.766666666666667,POINT (10.766666666666667 51.88305555555556)
4615,49.42305555555555,6.840277777777778,POINT (6.840277777777778 49.42305555555555)
4616,52.935,8.235555555555555,POINT (8.235555555555555 52.935)
4617,50.65555555555555,10.770833333333334,POINT (10.770833333333334 50.65555555555555)
4618,50.3,6.416944444444445,POINT (6.416944444444445 50.3)
4619,49.91833333333333,7.068055555555556,POINT (7.068055555555556 49.91833333333333)
4620,50.20555555555556,12.145,POINT (12.145 50.20555555555556)
4621,47.64694444444444,7.844166666666666,POINT (7.844166666666666 47.64694444444444)
4622,49.16555555555556,12.619166666666668,POINT (12.619166666666668 49.16555555555556)
4623,50.49388888888889,9.123888888888889,POINT (9.123888888888889 50.49388888888889)
4624,51.83805555555556,10.4325,POINT (10.4325 51.83805555555556)
4625,49.32694444444445,11.013055555555557,POINT (11.013055555555557 49.32694444444445)
4626,48.77777777777778,9.803333333333336,POINT (9.803333333333336 48.77777777777778)
4627,49.08277777777778,9.688055555555556,POINT (9.688055555555556 49.08277777777778)
4628,48.36666666666667,11.8,POINT (11.8 48.36666666666667)
4629,50.14055555555556,8.063333333333334,POINT (8.063333333333334 50.14055555555556)
4630,49.32888888888889,12.088333333333336,POINT (12.088333333333336 49.32888888888889)
4631,51.96527777777778,11.121944444444445,POINT (11.121944444444445 51.96527777777778)
4632,47.57777777777778,10.719166666666666,POINT (10.719166666666666 47.57777777777778)
4633,50.64555555555555,11.194444444444445,POINT (11.194444444444445 50.64555555555555)
4634,49.265277777777776,6.687777777777778,POINT (6.687777777777778 49.265277777777776)
4635,50.05833333333333,10.216944444444444,POINT (10.216944444444444 50.05833333333333)
4636,54.51805555555556,9.143055555555556,POINT (9.143055555555556 54.51805555555556)
4637,52.89277777777778,11.730555555555556,POINT (11.730555555555556 52.89277777777778)
4638,50.87083333333334,7.323333333333333,POINT (7.323333333333333 50.87083333333334)
4639,51.90555555555555,10.19,POINT (10.19 51.90555555555555)
4640,53.92916666666667,10.300555555555556,POINT (10.300555555555556 53.92916666666667)
4641,50.19805555555556,12.174166666666666,POINT (12.174166666666666 50.19805555555556)
4642,50.85444444444445,7.9975,POINT (7.9975 50.85444444444445)
4643,48.1,9.25,POINT (9.25 48.1)
4644,48.07277777777778,9.195277777777775,POINT (9.195277777777775 48.07277777777778)
4645,47.57833333333333,9.741666666666664,POINT (9.741666666666664 47.57833333333333)
4646,49.76055555555556,12.390555555555554,POINT (12.390555555555554 49.76055555555556)
4647,48.272777777777776,13.02888888888889,POINT (13.02888888888889 48.272777777777776)
4648,50.001666666666665,7.5969444444444445,POINT (7.5969444444444445 50.001666666666665)
4649,49.24555555555556,8.879444444444445,POINT (8.879444444444445 49.24555555555556)
4650,50.28916666666667,9.459166666666668,POINT (9.459166666666668 50.28916666666667)
4651,51.14083333333333,7.094166666666666,POINT (7.094166666666666 51.14083333333333)
4652,52.961666666666666,9.796666666666669,POINT (9.796666666666669 52.961666666666666)
4653,51.35305555555556,10.906944444444443,POINT (10.906944444444443 51.35305555555556)
4654,48.12583333333333,9.765,POINT (9.765 48.12583333333333)
4655,50.37555555555556,11.184166666666666,POINT (11.184166666666666 50.37555555555556)
4656,51.06166666666666,9.9275,POINT (9.9275 51.06166666666666)
4657,51.28138888888889,9.985833333333332,POINT (9.985833333333332 51.28138888888889)
4658,49.78666666666666,11.8225,POINT (11.8225 49.78666666666666)
4659,51.60527777777778,12.110555555555557,POINT (12.110555555555557 51.60527777777778)
4660,50.92083333333333,8.527777777777779,POINT (8.527777777777779 50.92083333333333)
4661,50.15416666666667,11.741666666666664,POINT (11.741666666666664 50.15416666666667)
4662,47.98777777777778,7.947500000000001,POINT (7.947500000000001 47.98777777777778)
4663,53.69555555555555,8.875,POINT (8.875 53.69555555555555)
4664,51.36416666666667,9.69138888888889,POINT (9.69138888888889 51.36416666666667)
4665,53.55277777777778,9.609166666666669,POINT (9.609166666666669 53.55277777777778)
4666,51.66916666666666,10.883333333333333,POINT (10.883333333333333 51.66916666666666)
4667,47.86,9.016388888888889,POINT (9.016388888888889 47.86)
4668,54.66666666666666,9.804444444444446,POINT (9.804444444444446 54.66666666666666)
4669,48.79055555555556,9.217777777777778,POINT (9.217777777777778 48.79055555555556)
4670,48.77027777777778,9.1825,POINT (9.1825 48.77027777777778)
4671,48.714444444444446,9.210277777777778,POINT (9.210277777777778 48.714444444444446)
4672,52.54583333333333,11.973888888888888,POINT (11.973888888888888 52.54583333333333)
4673,50.63944444444444,10.023055555555556,POINT (10.023055555555556 50.63944444444444)
4674,49.61305555555556,9.675555555555556,POINT (9.675555555555556 49.61305555555556)
4675,50.97888888888889,12.344444444444443,POINT (12.344444444444443 50.97888888888889)
4676,53.7625,12.558055555555557,POINT (12.558055555555557 53.7625)
4677,53.2775,8.986666666666666,POINT (8.986666666666666 53.2775)
4678,50.40138888888889,11.390277777777778,POINT (11.390277777777778 50.40138888888889)
4679,52.23305555555556,12.05,POINT (12.05 52.23305555555556)
4680,49.47444444444445,7.039166666666667,POINT (7.039166666666667 49.47444444444445)
4681,49.87555555555556,9.489166666666666,POINT (9.489166666666666 49.87555555555556)
4682,49.88194444444444,9.846388888888889,POINT (9.846388888888889 49.88194444444444)
4683,50.844166666666666,10.1625,POINT (10.1625 50.844166666666666)
4684,49.85888888888889,12.355555555555556,POINT (12.355555555555556 49.85888888888889)
4685,47.94027777777777,8.194166666666668,POINT (8.194166666666668 47.94027777777777)
4688,51.29083333333333,6.445,POINT (6.445 51.29083333333333)
4689,51.76555555555556,9.56388888888889,POINT (9.56388888888889 51.76555555555556)
4690,47.86694444444444,12.658055555555556,POINT (12.658055555555556 47.86694444444444)
4691,47.8525,12.619444444444444,POINT (12.619444444444444 47.8525)
4692,53.96416666666667,10.891388888888889,POINT (10.891388888888889 53.96416666666667)
4693,54.53527777777778,13.247777777777776,POINT (13.247777777777776 54.53527777777778)
4694,54.06805555555556,12.76888888888889,POINT (12.76888888888889 54.06805555555556)
4695,49.7325,6.613055555555556,POINT (6.613055555555556 49.7325)
4696,48.314166666666665,9.248055555555554,POINT (9.248055555555554 48.314166666666665)
4697,48.28194444444444,9.314444444444446,POINT (9.314444444444446 48.28194444444444)
4698,53.60194444444445,13.305833333333334,POINT (13.305833333333334 53.60194444444445)
4699,48.031666666666666,12.540833333333332,POINT (12.540833333333332 48.031666666666666)
4700,48.52055555555555,9.0525,POINT (9.0525 48.52055555555555)
4701,48.009166666666665,8.818888888888889,POINT (8.818888888888889 48.009166666666665)
4702,47.95583333333334,8.7575,POINT (8.7575 47.95583333333334)
4703,51.33555555555556,8.914166666666667,POINT (8.914166666666667 51.33555555555556)
4704,47.77194444444444,9.156944444444443,POINT (9.156944444444443 47.77194444444444)
4705,53.74583333333334,14.069444444444445,POINT (14.069444444444445 53.74583333333334)
4706,52.94277777777778,10.53,POINT (10.53 52.94277777777778)
4707,49.57527777777778,10.192777777777778,POINT (10.192777777777778 49.57527777777778)
4708,48.38444444444444,9.953888888888889,POINT (9.953888888888889 48.38444444444444)
4709,52.16166666666666,11.176666666666666,POINT (11.176666666666666 52.16166666666666)
4710,52.85138888888889,10.290833333333332,POINT (10.290833333333332 52.85138888888889)
4711,49.594166666666666,11.071666666666667,POINT (11.071666666666667 49.594166666666666)
4712,48.04583333333333,8.461666666666666,POINT (8.461666666666666 48.04583333333333)
4713,52.83305555555556,8.311944444444444,POINT (8.311944444444444 52.83305555555556)
4714,49.259166666666665,6.861666666666666,POINT (6.861666666666666 49.259166666666665)
4715,48.09166666666667,7.635833333333333,POINT (7.635833333333333 48.09166666666667)
4716,52.10416666666667,9.585555555555556,POINT (9.585555555555556 52.10416666666667)
4717,52.07333333333334,11.023333333333332,POINT (11.023333333333332 52.07333333333334)
4718,50.675,11.281666666666668,POINT (11.281666666666668 50.675)
4719,49.24555555555556,8.538055555555555,POINT (8.538055555555555 49.24555555555556)
4720,50.8125,9.128333333333334,POINT (9.128333333333334 50.8125)
4721,51.61944444444445,9.576944444444443,POINT (9.576944444444443 51.61944444444445)
4722,53.921388888888885,10.230555555555556,POINT (10.230555555555556 53.921388888888885)
4723,48.82888888888889,9.323888888888888,POINT (9.323888888888888 48.82888888888889)
4724,47.97666666666667,8.156666666666666,POINT (8.156666666666666 47.97666666666667)
4725,51.20805555555556,9.066666666666666,POINT (9.066666666666666 51.20805555555556)
4726,53.66388888888888,10.200277777777776,POINT (10.200277777777776 53.66388888888888)
4727,50.26083333333333,8.360833333333334,POINT (8.360833333333334 50.26083333333333)
4728,48.930277777777775,13.465555555555556,POINT (13.465555555555556 48.930277777777775)
4729,50.01055555555556,12.299166666666666,POINT (12.299166666666666 50.01055555555556)
4730,47.61805555555556,8.239444444444443,POINT (8.239444444444443 47.61805555555556)
4731,50.8975,10.549444444444443,POINT (10.549444444444443 50.8975)
4732,53.78833333333333,7.907500000000001,POINT (7.907500000000001 53.78833333333333)
4733,51.50527777777778,9.112777777777778,POINT (9.112777777777778 51.50527777777778)
4734,53.521388888888886,12.669166666666666,POINT (12.669166666666666 53.521388888888886)
4735,50.03666666666666,7.305555555555555,POINT (7.305555555555555 50.03666666666666)
4736,50.62805555555556,9.443055555555556,POINT (9.443055555555556 50.62805555555556)
4737,48.05805555555556,12.221666666666668,POINT (12.221666666666668 48.05805555555556)
4738,47.57194444444445,12.935277777777776,POINT (12.935277777777776 47.57194444444445)
4739,49.1975,10.65,POINT (10.65 49.1975)
4740,49.590833333333336,10.26,POINT (10.26 49.590833333333336)
4741,48.403055555555554,11.695555555555556,POINT (11.695555555555556 48.403055555555554)
4742,50.47416666666667,8.259444444444444,POINT (8.259444444444444 50.47416666666667)
4743,50.97555555555556,11.309166666666668,POINT (11.309166666666668 50.97555555555556)
4744,51.01916666666666,11.355555555555556,POINT (11.355555555555556 51.01916666666666)
4745,49.376666666666665,8.1225,POINT (8.1225 49.376666666666665)
4746,49.151944444444446,9.293055555555556,POINT (9.293055555555556 49.151944444444446)
4747,49.555,6.8125,POINT (6.8125 49.555)
4748,50.086666666666666,11.237777777777778,POINT (11.237777777777778 50.086666666666666)
4749,48.84666666666667,8.908888888888889,POINT (8.908888888888889 48.84666666666667)
4750,49.02027777777778,10.961666666666666,POINT (10.961666666666666 49.02027777777778)
4751,51.217777777777776,11.9725,POINT (11.9725 51.217777777777776)
4752,51.21305555555556,10.996666666666666,POINT (10.996666666666666 51.21305555555556)
4753,48.189166666666665,7.698333333333333,POINT (7.698333333333333 48.189166666666665)
4754,48.14833333333333,8.696388888888889,POINT (8.696388888888889 48.14833333333333)
4755,52.06666666666667,14.691666666666666,POINT (14.691666666666666 52.06666666666667)
4756,51.57777777777778,7.888888888888888,POINT (7.888888888888888 51.57777777777778)
4757,49.96305555555556,10.049166666666666,POINT (10.049166666666666 49.96305555555556)
4758,51.84777777777778,10.769444444444446,POINT (10.769444444444446 51.84777777777778)
4759,49.76777777777777,9.543888888888889,POINT (9.543888888888889 49.76777777777777)
4760,50.90555555555555,11.799166666666666,POINT (11.799166666666666 50.90555555555555)
4761,54.90055555555556,8.313055555555556,POINT (8.313055555555556 54.90055555555556)
4762,47.88333333333333,11.158888888888889,POINT (11.158888888888889 47.88333333333333)
4763,51.83916666666667,6.6113888888888885,POINT (6.6113888888888885 51.83916666666667)
4764,50.13305555555556,8.317777777777778,POINT (8.317777777777778 50.13305555555556)
4765,50.087500000000006,8.188055555555556,POINT (8.188055555555556 50.087500000000006)
4766,52.121944444444445,12.46,POINT (12.46 52.121944444444445)
4767,51.83083333333334,6.535833333333334,POINT (6.535833333333334 51.83083333333334)
4768,48.785555555555554,8.576944444444445,POINT (8.576944444444445 48.785555555555554)
4769,51.48027777777778,7.270555555555555,POINT (7.270555555555555 51.48027777777778)
4770,48.6525,8.680833333333332,POINT (8.680833333333332 48.6525)
4771,51.10666666666667,9.109166666666669,POINT (9.109166666666669 51.10666666666667)
4772,53.59166666666667,8.106666666666666,POINT (8.106666666666666 53.59166666666667)
4774,48.80416666666667,9.470555555555556,POINT (9.470555555555556 48.80416666666667)
4775,53.894444444444446,11.425277777777778,POINT (11.425277777777778 53.894444444444446)
4776,51.890277777777776,12.646388888888888,POINT (12.646388888888888 51.890277777777776)
4777,53.55,7.666666666666667,POINT (7.666666666666667 53.55)
4778,53.18305555555556,12.516666666666667,POINT (12.516666666666667 53.18305555555556)
4779,53.1875,12.496388888888887,POINT (12.496388888888887 53.1875)
4780,51.35055555555556,9.845,POINT (9.845 51.35055555555556)
4781,49.21888888888889,10.230555555555556,POINT (10.230555555555556 49.21888888888889)
4782,53.46305555555556,13.611666666666666,POINT (13.611666666666666 53.46305555555556)
4783,48.29583333333333,8.239999999999998,POINT (8.239999999999998 48.29583333333333)
4784,52.4425,10.76,POINT (10.76 52.4425)
4785,52.3975,10.690833333333334,POINT (10.690833333333334 52.3975)
4786,49.581944444444446,7.624166666666667,POINT (7.624166666666667 49.581944444444446)
4787,49.605555555555554,8.366666666666667,POINT (8.366666666666667 49.605555555555554)
4788,49.7975,9.895833333333332,POINT (9.895833333333332 49.7975)
4789,49.80055555555556,9.929166666666664,POINT (9.929166666666664 49.80055555555556)
4790,52.45805555555556,9.428055555555554,POINT (9.428055555555554 52.45805555555556)
4791,51.22583333333333,7.105833333333333,POINT (7.105833333333333 51.22583333333333)
4792,51.20638888888889,7.200555555555556,POINT (7.200555555555556 51.20638888888889)
4793,52.805277777777775,12.873055555555556,POINT (12.873055555555556 52.805277777777775)
4794,47.678888888888885,8.380555555555556,POINT (8.380555555555556 47.678888888888885)
4795,54.69416666666666,8.528055555555556,POINT (8.528055555555556 54.69416666666666)
4796,52.96805555555556,13.328055555555554,POINT (13.328055555555554 52.96805555555556)
4797,51.053888888888885,12.144166666666669,POINT (12.144166666666669 51.053888888888885)
4798,51.96555555555556,12.100833333333332,POINT (12.100833333333332 51.96555555555556)
4799,48.67666666666666,8.974166666666667,POINT (8.974166666666667 48.67666666666666)
4800,54.08166666666667,13.900555555555556,POINT (13.900555555555556 54.08166666666667)
4801,50.73277777777778,13.753055555555555,POINT (13.753055555555555 50.73277777777778)
4802,48.94583333333333,11.368055555555555,POINT (11.368055555555555 48.94583333333333)
4803,50.689166666666665,12.434166666666666,POINT (12.434166666666666 50.689166666666665)
4804,49.02916666666667,13.240277777777775,POINT (13.240277777777775 49.02916666666667)
4805,49.001666666666665,13.215277777777777,POINT (13.215277777777777 49.001666666666665)
4806,52.84944444444445,8.72,POINT (8.72 52.84944444444445)
4808,52.62055555555556,12.78888888888889,POINT (12.78888888888889 52.62055555555556)
4809,53.10194444444445,11.046666666666669,POINT (11.046666666666669 53.10194444444445)
4810,48.65916666666666,9.421388888888888,POINT (9.421388888888888 48.65916666666666)
4811,51.75305555555556,9.396388888888888,POINT (9.396388888888888 51.75305555555556)
4812,47.67833333333333,11.048333333333334,POINT (11.048333333333334 47.67833333333333)
4813,48.650277777777774,11.778333333333334,POINT (11.778333333333334 48.650277777777774)
4814,51.13305555555556,9.52,POINT (9.52 51.13305555555556)
4815,53.39305555555556,10.689166666666669,POINT (10.689166666666669 53.39305555555556)
4816,50.44944444444444,7.428055555555556,POINT (7.428055555555556 50.44944444444444)
4817,53.865,9.735555555555557,POINT (9.735555555555557 53.865)
4818,54.64083333333333,10.024444444444445,POINT (10.024444444444445 54.64083333333333)
4819,47.67583333333333,12.470833333333331,POINT (12.470833333333331 47.67583333333333)
4820,54.00416666666667,11.191944444444443,POINT (11.191944444444443 54.00416666666667)
4821,48.879444444444445,9.635277777777777,POINT (9.635277777777777 48.879444444444445)
4822,50.72944444444445,7.084444444444444,POINT (7.084444444444444 50.72944444444445)
4823,50.70666666666667,7.147500000000001,POINT (7.147500000000001 50.70666666666667)
4825,50.73638888888889,7.193888888888889,POINT (7.193888888888889 50.73638888888889)
4826,48.074444444444445,10.201388888888888,POINT (10.201388888888888 48.074444444444445)
4827,52.78,13.760555555555555,POINT (13.760555555555555 52.78)
4828,53.21527777777778,10.471666666666668,POINT (10.471666666666668 53.21527777777778)
4829,51.085,13.450277777777776,POINT (13.450277777777776 51.085)
4830,54.32083333333334,9.805833333333334,POINT (9.805833333333334 54.32083333333334)
4831,53.38555555555556,14.374166666666667,POINT (14.374166666666667 53.38555555555556)
4832,53.855555555555554,13.496666666666666,POINT (13.496666666666666 53.855555555555554)
4833,54.26833333333333,13.144444444444444,POINT (13.144444444444444 54.26833333333333)
4834,51.06055555555555,14.428055555555554,POINT (14.428055555555554 51.06055555555555)
4835,51.57194444444445,9.313055555555556,POINT (9.313055555555556 51.57194444444445)
4836,53.641666666666666,8.082777777777778,POINT (8.082777777777778 53.641666666666666)
4837,49.22555555555556,10.609444444444444,POINT (10.609444444444444 49.22555555555556)
4838,52.95527777777778,7.319166666666667,POINT (7.319166666666667 52.95527777777778)
4839,54.16666666666666,10.35388888888889,POINT (10.35388888888889 54.16666666666666)
4840,52.02055555555555,14.726944444444444,POINT (14.726944444444444 52.02055555555555)
4841,51.87416666666667,6.886666666666666,POINT (6.886666666666666 51.87416666666667)
4842,48.77666666666666,12.175555555555556,POINT (12.175555555555556 48.77666666666666)
4845,50.159444444444446,12.040277777777778,POINT (12.040277777777778 50.159444444444446)
4846,51.867777777777775,9.271944444444443,POINT (9.271944444444443 51.867777777777775)
4847,54.250277777777775,13.043055555555556,POINT (13.043055555555556 54.250277777777775)
4848,53.58027777777778,6.672777777777778,POINT (6.672777777777778 53.58027777777778)
4849,48.84527777777778,12.618333333333334,POINT (12.618333333333334 48.84527777777778)
4850,49.24166666666667,6.9350000000000005,POINT (6.9350000000000005 49.24166666666667)
4851,48.87777777777778,11.105555555555556,POINT (11.105555555555556 48.87777777777778)
4855,48.77055555555555,9.875,POINT (9.875 48.77055555555555)
4856,47.77444444444444,8.822777777777777,POINT (8.822777777777777 47.77444444444444)
4857,51.41555555555556,8.650555555555556,POINT (8.650555555555556 51.41555555555556)
4858,52.3625,12.388333333333334,POINT (12.388333333333334 52.3625)
4859,52.031666666666666,10.963888888888889,POINT (10.963888888888889 52.031666666666666)
4860,50.84333333333333,10.252777777777778,POINT (10.252777777777778 50.84333333333333)
4861,52.50833333333333,11.856388888888889,POINT (11.856388888888889 52.50833333333333)
4862,48.67166666666667,9.463333333333331,POINT (9.463333333333331 48.67166666666667)
4863,49.35416666666667,11.506666666666666,POINT (11.506666666666666 49.35416666666667)
4864,51.20777777777778,10.495833333333332,POINT (10.495833333333332 51.20777777777778)
4865,54.10638888888889,13.825833333333334,POINT (13.825833333333334 54.10638888888889)
4866,49.5325,10.643055555555556,POINT (10.643055555555556 49.5325)
4867,51.05166666666666,13.3025,POINT (13.3025 51.05166666666666)
4869,51.76805555555556,7.520277777777777,POINT (7.520277777777777 51.76805555555556)
4870,50.39555555555555,8.144166666666667,POINT (8.144166666666667 50.39555555555555)
4871,48.20805555555556,11.204444444444444,POINT (11.204444444444444 48.20805555555556)
4872,50.05888888888889,10.298333333333334,POINT (10.298333333333334 50.05888888888889)
4873,53.3175,8.48,POINT (8.48 53.3175)
4874,53.2975,8.453888888888889,POINT (8.453888888888889 53.2975)
4875,52.405,7.973055555555556,POINT (7.973055555555556 52.405)
4876,53.85666666666667,9.716388888888888,POINT (9.716388888888888 53.85666666666667)
4877,52.415,12.551666666666668,POINT (12.551666666666668 52.415)
4878,49.53638888888889,10.771666666666668,POINT (10.771666666666668 49.53638888888889)
4879,51.725,10.60388888888889,POINT (10.60388888888889 51.725)
4880,52.27555555555556,10.566666666666666,POINT (10.566666666666666 52.27555555555556)
4881,52.27194444444444,10.534444444444444,POINT (10.534444444444444 52.27194444444444)
4882,52.290277777777774,10.448333333333334,POINT (10.448333333333334 52.290277777777774)
4883,49.90277777777778,9.429166666666664,POINT (9.429166666666664 49.90277777777778)
4884,53.10166666666667,8.784166666666666,POINT (8.784166666666666 53.10166666666667)
4885,53.53444444444444,8.576944444444445,POINT (8.576944444444445 53.53444444444444)
4886,53.58916666666667,8.602222222222222,POINT (8.602222222222222 53.58916666666667)
4887,53.47916666666667,9.15638888888889,POINT (9.15638888888889 53.47916666666667)
4888,53.49888888888889,9.173055555555557,POINT (9.173055555555557 53.49888888888889)
4889,53.532777777777774,9.1675,POINT (9.1675 53.532777777777774)
4890,47.88666666666666,7.661666666666667,POINT (7.661666666666667 47.88666666666666)
4891,48.70305555555556,11.850555555555555,POINT (11.850555555555555 48.70305555555556)
4892,52.01055555555556,10.395555555555555,POINT (10.395555555555555 52.01055555555556)
4893,48.20583333333334,9.038055555555555,POINT (9.038055555555555 48.20583333333334)
4894,47.83555555555556,12.65638888888889,POINT (12.65638888888889 47.83555555555556)
4895,52.07277777777778,8.457777777777777,POINT (8.457777777777777 52.07277777777778)
4896,49.02638888888889,8.716388888888888,POINT (8.716388888888888 49.02638888888889)
4897,51.40333333333333,8.561666666666667,POINT (8.561666666666667 51.40333333333333)
4899,48.21638888888889,8.979166666666666,POINT (8.979166666666666 48.21638888888889)
4900,49.73555555555556,8.956666666666665,POINT (8.956666666666665 49.73555555555556)
4901,54.528055555555554,9.043888888888889,POINT (9.043888888888889 54.528055555555554)
4902,50.82916666666667,10.455277777777775,POINT (10.455277777777775 50.82916666666667)
4903,48.2775,9.000833333333333,POINT (9.000833333333333 48.2775)
4904,48.73583333333333,10.742777777777777,POINT (10.742777777777777 48.73583333333333)
4905,51.151944444444446,11.333055555555555,POINT (11.333055555555555 51.151944444444446)
4906,50.54666666666667,12.286666666666669,POINT (12.286666666666669 50.54666666666667)
4907,51.464444444444446,7.978888888888889,POINT (7.978888888888889 51.464444444444446)
4908,48.61055555555556,10.269166666666669,POINT (10.269166666666669 48.61055555555556)
4909,50.62083333333334,13.483055555555556,POINT (13.483055555555556 50.62083333333334)
4911,53.3175,13.4175,POINT (13.4175 53.3175)
4912,51.68305555555556,12.305555555555555,POINT (12.305555555555555 51.68305555555556)
4913,51.96694444444445,9.804166666666667,POINT (9.804166666666667 51.96694444444445)
4914,51.0025,10.363333333333332,POINT (10.363333333333332 51.0025)
4915,49.16305555555555,10.366944444444444,POINT (10.366944444444444 49.16305555555555)
4916,49.63138888888889,7.115555555555555,POINT (7.115555555555555 49.63138888888889)
4917,49.39194444444444,12.685277777777776,POINT (12.685277777777776 49.39194444444444)
4918,53.6,6.703055555555555,POINT (6.703055555555555 53.6)
4919,52.08277777777778,6.941666666666667,POINT (6.941666666666667 52.08277777777778)
4920,52.74583333333334,13.841944444444444,POINT (13.841944444444444 52.74583333333334)
4921,50.30916666666666,9.784444444444444,POINT (9.784444444444444 50.30916666666666)
4922,51.45055555555556,14.254166666666666,POINT (14.254166666666666 51.45055555555556)
4923,50.031666666666666,11.974166666666669,POINT (11.974166666666669 50.031666666666666)
4924,48.660555555555554,12.540277777777778,POINT (12.540277777777778 48.660555555555554)
4926,48.61666666666667,13.051944444444445,POINT (13.051944444444445 48.61666666666667)
4927,47.796388888888885,10.033333333333331,POINT (10.033333333333331 47.796388888888885)
4928,50.75305555555556,9.023333333333332,POINT (9.023333333333332 50.75305555555556)
4929,50.009166666666665,9.425,POINT (9.425 50.009166666666665)
4930,50.66194444444445,12.076944444444443,POINT (12.076944444444443 50.66194444444445)
4931,51.105555555555554,11.7125,POINT (11.7125 51.105555555555554)
4932,47.77305555555555,12.908888888888889,POINT (12.908888888888889 47.77305555555555)
4933,54.02055555555555,9.926666666666666,POINT (9.926666666666666 54.02055555555555)
4934,50.41777777777777,10.816666666666666,POINT (10.816666666666666 50.41777777777777)
4935,48.013888888888886,11.55388888888889,POINT (11.55388888888889 48.013888888888886)
4936,52.64388888888889,10.664166666666668,POINT (10.664166666666668 52.64388888888889)
4937,49.51916666666666,9.3225,POINT (9.3225 49.51916666666666)
4938,47.96305555555556,7.998888888888889,POINT (7.998888888888889 47.96305555555556)
4939,53.35666666666667,9.936666666666667,POINT (9.936666666666667 53.35666666666667)
4940,50.17388888888889,7.063055555555556,POINT (7.063055555555556 50.17388888888889)
4941,52.281666666666666,9.08777777777778,POINT (9.08777777777778 52.281666666666666)
4942,50.278055555555554,9.117777777777778,POINT (9.117777777777778 50.278055555555554)
4943,48.696666666666665,8.175277777777778,POINT (8.175277777777778 48.696666666666665)
4944,48.67527777777777,8.180555555555555,POINT (8.180555555555555 48.67527777777777)
4945,52.48638888888889,7.912777777777778,POINT (7.912777777777778 52.48638888888889)
4946,49.66305555555555,7.110555555555555,POINT (7.110555555555555 49.66305555555555)
4947,49.74583333333334,10.644444444444444,POINT (10.644444444444444 49.74583333333334)
